,0
0,theta_store
1,7.0
2,7.0
3,7.0
4,7.0
5,7.0
6,7.0
7,7.0
8,7.0
9,7.0
10,7.0
11,7.0
12,7.0
13,7.0
14,7.0
15,7.0
16,7.0
17,7.0
18,7.0
19,7.0
20,7.0
21,7.0
22,7.0
23,7.0
24,7.0
25,7.0
26,7.0
27,7.0
28,7.0
29,7.0
30,7.0
31,7.0
32,7.0
33,7.0
34,7.0
35,7.0
36,7.0
37,7.0
38,7.0
39,7.0
40,7.0
41,7.0
42,7.0
43,7.0
44,7.0
45,7.0
46,7.0
47,7.0
48,7.0
49,7.0
50,7.0
51,7.0
52,7.0
53,7.0
54,7.0
55,7.0
56,7.0
57,7.0
58,7.0
59,7.0
60,7.0
61,7.0
62,7.0
63,7.0
64,7.0
65,7.0
66,7.0
67,7.0
68,7.0
69,7.0
70,7.0
71,7.0
72,7.0
73,7.0
74,7.0
75,7.0
76,7.0
77,7.0
78,7.0
79,7.0
80,7.0
81,7.0
82,7.0
83,7.0
84,7.0
85,7.0
86,7.0
87,7.0
88,7.0
89,7.0
90,7.0
91,7.0
92,7.0
93,7.0
94,7.0
95,7.0
96,7.0
97,7.0
98,7.0
99,7.0
100,7.0
101,5.5
102,5.5
103,5.5
104,5.5
105,5.5
106,5.5
107,5.5
108,5.5
109,5.5
110,5.5
111,5.5
112,5.5
113,5.5
114,5.5
115,5.5
116,5.5
117,5.5
118,5.5
119,5.5
120,5.5
121,5.5
122,5.5
123,5.5
124,5.5
125,5.5
126,5.5
127,5.5
128,5.5
129,5.5
130,5.5
131,5.5
132,5.5
133,5.5
134,5.5
135,5.5
136,5.5
137,5.5
138,5.5
139,5.5
140,5.5
141,5.5
142,5.5
143,5.5
144,5.5
145,5.5
146,5.5
147,5.5
148,5.5
149,5.5
150,5.5
151,5.5
152,5.5
153,5.5
154,5.5
155,5.5
156,5.5
157,5.5
158,5.5
159,5.5
160,5.5
161,5.5
162,5.5
163,5.5
164,5.5
165,5.5
166,5.5
167,5.5
168,5.5
169,5.5
170,5.5
171,5.5
172,5.5
173,5.5
174,5.5
175,5.5
176,5.5
177,5.5
178,5.5
179,5.5
180,5.5
181,5.5
182,5.5
183,5.5
184,5.5
185,5.5
186,5.5
187,5.5
188,5.5
189,5.5
190,5.5
191,5.5
192,5.5
193,5.5
194,5.5
195,5.5
196,5.5
197,5.5
198,5.5
199,5.5
200,5.5
201,5.0
202,5.0
203,5.0
204,5.0
205,5.0
206,5.0
207,5.0
208,5.0
209,5.0
210,5.0
211,5.0
212,5.0
213,5.0
214,5.0
215,5.0
216,5.0
217,5.0
218,5.0
219,5.0
220,5.0
221,5.0
222,5.0
223,5.0
224,5.0
225,5.0
226,5.0
227,5.0
228,5.0
229,5.0
230,5.0
231,5.0
232,5.0
233,5.0
234,5.0
235,5.0
236,5.0
237,5.0
238,5.0
239,5.0
240,5.0
241,5.0
242,5.0
243,5.0
244,5.0
245,5.0
246,5.0
247,5.0
248,5.0
249,5.0
250,5.0
251,5.0
252,5.0
253,5.0
254,5.0
255,5.0
256,5.0
257,5.0
258,5.0
259,5.0
260,5.0
261,5.0
