,0
0,theta_store
1,12.0
2,12.0
3,12.0
4,12.0
5,12.0
6,12.0
7,12.0
8,12.0
9,12.0
10,12.0
11,12.0
12,12.0
13,12.0
14,12.0
15,12.0
16,12.0
17,12.0
18,12.0
19,12.0
20,12.0
21,12.0
22,12.0
23,12.0
24,12.0
25,12.0
26,12.0
27,12.0
28,12.0
29,12.0
30,12.0
31,12.0
32,12.0
33,12.0
34,12.0
35,12.0
36,12.0
37,12.0
38,12.0
39,12.0
40,12.0
41,12.0
42,12.0
43,12.0
44,12.0
45,12.0
46,12.0
47,12.0
48,12.0
49,12.0
50,12.0
51,15.5
52,15.5
53,15.5
54,15.5
55,15.5
56,15.5
57,15.5
58,15.5
59,15.5
60,15.5
61,15.5
62,15.5
63,15.5
64,15.5
65,15.5
66,15.5
67,15.5
68,15.5
69,15.5
70,15.5
71,15.5
72,15.5
73,15.5
74,15.5
75,15.5
76,15.5
77,15.5
78,15.5
79,15.5
80,15.5
81,15.5
82,15.5
83,15.5
84,15.5
85,15.5
86,15.5
87,15.5
88,15.5
89,15.5
90,15.5
91,15.5
92,15.5
93,15.5
94,15.5
95,15.5
96,15.5
97,15.5
98,15.5
99,15.5
100,15.5
101,17.0
102,17.0
103,17.0
104,17.0
105,17.0
106,17.0
107,17.0
108,17.0
109,17.0
110,17.0
111,17.0
112,17.0
113,17.0
114,17.0
115,17.0
116,17.0
117,17.0
118,17.0
119,17.0
120,17.0
121,17.0
122,17.0
123,17.0
124,17.0
125,17.0
126,17.0
127,17.0
128,17.0
129,17.0
130,17.0
131,17.0
132,17.0
133,17.0
134,17.0
135,17.0
136,17.0
137,17.0
138,17.0
139,17.0
140,17.0
141,17.0
142,17.0
143,17.0
144,17.0
145,17.0
146,17.0
147,17.0
148,17.0
149,17.0
150,17.0
151,17.75
152,17.75
153,17.75
154,17.75
155,17.75
156,17.75
157,17.75
158,17.75
159,17.75
160,17.75
161,17.75
162,17.75
163,17.75
164,17.75
165,17.75
166,17.75
167,17.75
168,17.75
169,17.75
170,17.75
171,17.75
172,17.75
173,17.75
174,17.75
175,17.75
176,17.75
177,17.75
178,17.75
179,17.75
180,17.75
181,17.75
182,17.75
183,17.75
184,17.75
185,17.75
186,17.75
187,17.75
188,17.75
189,17.75
190,17.75
191,17.75
192,17.75
193,17.75
194,17.75
195,17.75
196,17.75
197,17.75
198,17.75
199,17.75
200,17.75
201,18.2
202,18.2
203,18.2
