,0,1,2
0,0.0,0.0,0.0
1,15909.0,0.0,4.0
2,15910.0,0.0,3.0
3,15912.0,0.0,4.0
4,15914.0,0.0,4.0
5,15915.0,0.0,4.0
6,15921.0,0.0,3.0
7,15923.0,0.0,3.0
8,15926.0,0.0,4.0
9,15927.0,0.0,4.0
10,15930.0,0.0,4.0
11,15931.0,0.0,4.0
12,15932.0,0.0,4.0
13,15933.0,0.0,4.0
14,15935.0,0.0,5.0
15,15939.0,0.0,4.0
16,15942.0,0.0,4.0
17,15944.0,0.0,4.0
18,15948.0,0.0,4.0
19,15949.0,0.0,4.0
20,15950.0,0.0,4.0
21,15951.0,0.0,4.0
22,15952.0,0.0,4.0
23,15954.0,0.0,4.0
24,15957.0,0.0,4.0
25,15958.0,0.0,4.0
26,15960.0,0.0,5.0
27,15964.0,0.0,4.0
28,15970.0,0.0,3.0
29,15972.0,0.0,4.0
30,15973.0,0.0,4.0
31,15974.0,0.0,4.0
32,15978.0,0.0,4.0
33,15982.0,0.0,4.0
34,15984.0,0.0,3.0
35,15986.0,0.0,4.0
36,15990.0,0.0,4.0
37,15996.0,0.0,4.0
38,16000.0,0.0,3.0
39,16001.0,0.0,4.0
40,16006.0,0.0,4.0
41,16012.0,0.0,5.0
42,16014.0,0.0,4.0
43,16015.0,0.0,4.0
44,16017.0,0.0,4.0
45,16018.0,0.0,4.0
46,16019.0,0.0,4.0
47,16021.0,0.0,5.0
48,16028.0,0.0,4.0
49,16029.0,0.0,4.0
50,16038.0,0.0,4.0
51,16046.0,0.0,4.0
52,16049.0,0.0,4.0
53,16050.0,0.0,4.0
54,16053.0,0.0,5.0
55,16054.0,0.0,4.0
56,16058.0,0.0,3.0
57,16059.0,0.0,4.0
58,16061.0,0.0,4.0
59,16063.0,0.0,4.0
60,16064.0,0.0,4.0
61,16072.0,0.0,4.0
62,16073.0,0.0,5.0
63,16078.0,0.0,4.0
64,16081.0,0.0,5.0
65,16083.0,0.0,4.0
66,16084.0,0.0,4.0
67,16085.0,0.0,5.0
68,16092.0,0.0,2.0
69,16093.0,0.0,5.0
70,16094.0,0.0,4.0
71,16095.0,0.0,4.0
72,16106.0,0.0,4.0
73,16110.0,0.0,5.0
74,16116.0,0.0,4.0
75,16120.0,0.0,5.0
76,16121.0,0.0,4.0
77,16123.0,0.0,4.0
78,16126.0,0.0,4.0
79,16127.0,0.0,3.0
80,16129.0,0.0,4.0
81,16134.0,0.0,4.0
82,16136.0,0.0,4.0
83,16139.0,0.0,5.0
84,16146.0,0.0,4.0
85,16147.0,0.0,4.0
86,16148.0,0.0,4.0
87,16150.0,0.0,4.0
88,16151.0,0.0,4.0
89,16153.0,0.0,4.0
90,16158.0,0.0,5.0
91,16161.0,0.0,4.0
92,16162.0,0.0,4.0
93,16164.0,0.0,4.0
94,16167.0,0.0,4.0
95,16171.0,0.0,3.0
96,16179.0,0.0,4.0
97,16181.0,0.0,4.0
98,16189.0,0.0,4.0
99,16192.0,0.0,4.0
100,16194.0,0.0,5.0
101,16196.0,0.0,5.0
102,16197.0,0.0,4.0
103,16201.0,0.0,4.0
104,16202.0,0.0,5.0
105,16203.0,0.0,3.0
106,16204.0,0.0,3.0
107,16208.0,0.0,5.0
108,16213.0,0.0,4.0
109,16214.0,0.0,4.0
110,16217.0,0.0,4.0
111,16218.0,0.0,4.0
