,0,1,2,3
0,18580.0,6.0,10.0,8.0
1,18581.0,6.0,10.0,8.0
2,18583.0,6.0,10.0,8.0
3,18584.0,6.0,10.0,8.0
4,18585.0,6.0,11.0,8.0
5,18587.0,2.0,8.0,8.0
6,18591.0,2.0,9.0,8.0
7,18604.0,2.0,9.0,8.0
8,18605.0,2.0,9.0,8.0
9,18606.0,2.0,9.0,8.0
10,18607.0,0.0,10.0,8.0
11,18609.0,0.0,8.0,8.0
12,18613.0,0.0,9.0,8.0
13,18619.0,0.0,9.0,8.0
14,18624.0,0.0,9.0,8.0
15,18633.0,3.0,9.0,8.0
16,18634.0,3.0,9.0,8.0
17,18636.0,3.0,9.0,8.0
18,18640.0,3.0,9.0,8.0
19,18643.0,3.0,9.0,8.0
20,18644.0,4.0,7.0,8.0
21,18645.0,4.0,8.0,8.0
22,18646.0,4.0,7.0,8.0
23,18647.0,4.0,6.0,8.0
24,18650.0,4.0,7.0,8.0
25,18653.0,1.0,7.0,8.0
26,18669.0,1.0,8.0,8.0
27,18675.0,1.0,8.0,8.0
28,18684.0,1.0,8.0,8.0
29,18686.0,1.0,8.0,8.0
30,18687.0,5.0,3.0,8.0
31,18689.0,5.0,3.0,8.0
32,18691.0,5.0,3.0,8.0
33,18692.0,5.0,3.0,8.0
34,18694.0,5.0,3.0,8.0
35,18699.0,7.0,2.0,8.0
36,18700.0,7.0,2.0,8.0
37,18701.0,7.0,2.0,8.0
38,18702.0,7.0,2.0,8.0
39,18703.0,7.0,3.0,8.0
40,18706.0,6.0,11.0,8.0
41,18708.0,2.0,9.0,8.0
42,18712.0,0.0,9.0,8.0
43,18714.0,3.0,9.0,8.0
44,18718.0,4.0,7.0,8.0
45,18721.0,1.0,9.0,8.0
46,18724.0,5.0,3.0,8.0
47,18725.0,7.0,2.0,8.0
48,18726.0,6.0,10.0,8.0
49,18729.0,2.0,9.0,8.0
50,18737.0,0.0,9.0,8.0
51,18740.0,3.0,9.0,8.0
52,18745.0,4.0,7.0,8.0
53,18746.0,1.0,7.0,8.0
54,18747.0,5.0,3.0,8.0
55,18754.0,7.0,2.0,8.0
56,18755.0,6.0,11.0,8.0
57,18759.0,2.0,9.0,8.0
58,18760.0,0.0,9.0,8.0
59,18762.0,3.0,9.0,8.0
60,18766.0,4.0,7.0,8.0
61,18767.0,1.0,7.0,8.0
62,18775.0,5.0,4.0,8.0
63,18781.0,7.0,2.0,8.0
64,18782.0,6.0,10.0,8.0
65,18783.0,2.0,9.0,8.0
66,18785.0,0.0,9.0,8.0
67,18787.0,3.0,10.0,8.0
68,18792.0,4.0,6.0,8.0
69,18793.0,1.0,9.0,8.0
70,18794.0,5.0,3.0,8.0
71,18798.0,7.0,2.0,8.0
72,18803.0,6.0,11.0,8.0
73,18804.0,2.0,9.0,8.0
74,18809.0,0.0,9.0,8.0
75,18814.0,3.0,9.0,8.0
76,18815.0,4.0,6.0,8.0
77,18816.0,1.0,8.0,8.0
78,18818.0,5.0,3.0,8.0
79,18820.0,7.0,2.0,8.0
80,18821.0,6.0,9.0,8.0
81,18822.0,2.0,10.0,8.0
82,18824.0,0.0,9.0,8.0
83,18825.0,3.0,9.0,8.0
84,18833.0,4.0,7.0,8.0
85,18834.0,1.0,8.0,8.0
86,18835.0,5.0,3.0,8.0
87,18837.0,7.0,2.0,8.0
88,18839.0,6.0,10.0,8.0
89,18841.0,2.0,8.0,8.0
90,18842.0,0.0,10.0,8.0
91,18845.0,3.0,10.0,8.0
92,18848.0,4.0,7.0,8.0
93,18854.0,1.0,9.0,8.0
94,18857.0,5.0,3.0,8.0
95,18862.0,7.0,2.0,8.0
96,18865.0,6.0,10.0,8.0
97,18871.0,2.0,9.0,8.0
98,18873.0,0.0,9.0,8.0
99,18876.0,3.0,9.0,8.0
100,18878.0,4.0,7.0,8.0
101,18881.0,1.0,9.0,8.0
102,18882.0,5.0,2.0,8.0
103,18887.0,7.0,2.0,8.0
104,18889.0,6.0,10.0,8.0
105,18890.0,2.0,9.0,8.0
106,18892.0,0.0,8.0,8.0
107,18894.0,3.0,9.0,8.0
108,18900.0,4.0,7.0,8.0
109,18905.0,1.0,7.0,8.0
110,18909.0,5.0,4.0,8.0
111,18911.0,7.0,2.0,8.0
112,18912.0,6.0,10.0,8.0
113,18915.0,2.0,10.0,8.0
114,18916.0,0.0,10.0,8.0
115,18917.0,3.0,9.0,8.0
116,18932.0,4.0,6.0,8.0
117,18933.0,1.0,9.0,8.0
118,18936.0,5.0,2.0,8.0
119,18938.0,7.0,2.0,8.0
120,18940.0,6.0,11.0,8.0
121,18942.0,2.0,10.0,8.0
122,18948.0,0.0,8.0,8.0
123,18951.0,3.0,9.0,8.0
124,18952.0,4.0,7.0,8.0
125,18954.0,1.0,8.0,8.0
126,18955.0,5.0,4.0,8.0
127,18959.0,7.0,3.0,8.0
128,18962.0,6.0,10.0,8.0
129,18966.0,2.0,10.0,8.0
130,18968.0,0.0,8.0,8.0
131,18969.0,3.0,9.0,8.0
132,18974.0,4.0,7.0,8.0
133,18979.0,1.0,8.0,8.0
134,18980.0,5.0,3.0,8.0
135,18981.0,7.0,2.0,8.0
136,18984.0,6.0,9.0,8.0
137,18989.0,2.0,10.0,8.0
138,18992.0,0.0,9.0,8.0
139,18997.0,3.0,10.0,8.0
140,18998.0,4.0,5.0,8.0
