,0
0,theta_store
1,5.0
2,5.0
3,5.0
4,5.0
5,5.0
6,5.0
7,5.0
8,5.0
9,5.0
10,5.0
11,5.0
12,5.0
13,5.0
14,5.0
15,5.0
16,5.0
17,5.0
18,5.0
19,5.0
20,5.0
21,5.0
22,5.0
23,5.0
24,5.0
25,5.0
26,5.0
27,5.0
28,5.0
29,5.0
30,5.0
31,5.0
32,5.0
33,5.0
34,5.0
35,5.0
36,5.0
37,5.0
38,5.0
39,5.0
40,5.0
41,5.0
42,5.0
43,5.0
44,5.0
45,5.0
46,5.0
47,5.0
48,5.0
49,5.0
50,5.0
51,4.5
52,4.5
53,4.5
54,4.5
55,4.5
56,4.5
57,4.5
58,4.5
59,4.5
60,4.5
61,4.5
62,4.5
63,4.5
64,4.5
65,4.5
66,4.5
67,4.5
68,4.5
69,4.5
70,4.5
71,4.5
72,4.5
73,4.5
74,4.5
75,4.5
76,4.5
77,4.5
78,4.5
79,4.5
80,4.5
81,4.5
82,4.5
83,4.5
84,4.5
85,4.5
86,4.5
87,4.5
88,4.5
89,4.5
90,4.5
91,4.5
92,4.5
93,4.5
94,4.5
95,4.5
96,4.5
97,4.5
98,4.5
99,4.5
100,4.5
